  0.20000000298023224        7.5108675121255727E-002   8.1303907017282476E-002
  0.40000000596046448        7.7637984706790134E-002   7.9014771341539627E-002
  0.60000000894069672        8.1384881063637213E-002   7.5605988771994093E-002
  0.80000001192092896        8.5740899866871875E-002   7.1594204146955456E-002
   1.0000000149011612        9.0025877631987911E-002   6.7543987786103626E-002
   1.2000000178813934        9.3616303738526932E-002   6.3965776226705309E-002
   1.4000000208616257        9.6058062412084574E-002   6.1238268767393446E-002
   1.6000000238418579        9.7140932166312366E-002   5.9564566604361532E-002
   1.8000000268220901        9.6921509690004196E-002   5.8960917302269968E-002
   2.0000000298023224        9.5691626941009050E-002   5.9273288163714556E-002
   2.2000000327825546        9.3899241487821958E-002   6.0218172407717208E-002
   2.4000000357627869        9.2038704256834997E-002   6.1444116486421174E-002
   2.6000000387430191        9.0536301481302719E-002   6.2605604563440539E-002
   2.8000000417232513        8.9660538102108209E-002   6.3433638640923246E-002
   3.0000000447034836        8.9480023349926399E-002   6.3784538463008661E-002
   3.2000000476837158        8.9875938733195659E-002   6.3654489160499761E-002
   3.4000000506639481        9.0598547090893725E-002   6.3159151743918937E-002
   3.6000000536441803        9.1346339009120522E-002   6.2487926222630198E-002
   3.8000000566244125        9.1844821674836957E-002   6.1846643921236885E-002
   4.0000000596046448        9.1906518676769133E-002   6.1401531759690320E-002
   4.2000000625848770        9.1460274024472890E-002   6.1234797176790916E-002
   4.4000000655651093        9.0544790094559874E-002   6.1320135193792924E-002
   4.6000000685453415        8.9269195114760877E-002   6.1523878015862274E-002
   4.8000000715255737        8.7752616764064054E-002   6.1632248998570616E-002
   5.0000000745058060        8.6062589236787279E-002   6.1397270231124804E-002
   5.2000000774860382        8.4173801028990081E-002   6.0587091475053881E-002
   5.4000000804662704        8.1961431706433815E-002   5.9025749426509337E-002
   5.6000000834465027        7.9230021051795538E-002   5.6613778575697112E-002
   5.8000000864267349        7.5766382995963930E-002   5.3330557028410212E-002
   6.0000000894069672        7.1399111888099720E-002   4.9226011073731868E-002
   6.2000000923871994        6.6048608849845994E-002   4.4410351819552885E-002
   6.4000000953674316        5.9757411452471848E-002   3.9046784690388671E-002
   6.6000000983476639        5.2697194143754636E-002   3.3346565096765625E-002
   6.8000001013278961        4.5153523594358425E-002   2.7561290105740644E-002
   7.0000001043081284        3.7491547466731681E-002   2.1965905164086856E-002
   7.2000001072883606        3.0106359883398173E-002   1.6828579958657327E-002
   7.4000001102685928        2.3363313140623228E-002   1.2370294046279526E-002
   7.6000001132488251        1.7538304048983728E-002   8.7255951469203171E-003
   7.8000001162290573        1.2774602818188924E-002   5.9212851294773968E-003
   8.0000001192092896        9.0734597020583081E-003   3.8850539376711780E-003
   8.2000001221895218        6.3230364439438927E-003   2.4807682392177753E-003
   8.4000001251697540        4.3503092008086103E-003   1.5524961725121441E-003
   8.6000001281499863        2.9712999856149050E-003   9.5838099283536589E-004
   8.8000001311302185        2.0233890468092076E-003   5.8671674921154397E-004
   9.0000001341104507        1.3780324911002633E-003   3.5766041824699388E-004
   9.2000001370906830        9.4053298264688877E-004   2.1774126913956979E-004
   9.4000001400709152        6.4412156673333192E-004   1.3265384859783105E-004
   9.6000001430511475        4.4294022399123144E-004   8.0983708606512301E-005
   9.8000001460313797        3.0594934981242232E-004   4.9585592006883606E-005
   10.000000149011612        2.1228608148738903E-004   3.0467034955199744E-005
   10.200000151991844        1.4795764644802488E-004   1.8791424740630020E-005
   10.400000154972076        1.0357032407617418E-004   1.1636306658092598E-005
   10.600000157952309        7.2800101154272425E-005   7.2347370817769406E-006
   10.800000160932541        5.1372816636100338E-005   4.5162593018971637E-006
   11.000000163912773        3.6386613122708881E-005   2.8304815447572049E-006
   11.200000166893005        2.5861824031821516E-005   1.7808659194326696E-006
   11.400000169873238        1.8441284090240334E-005   1.1247295755533965E-006
   11.600000172853470        1.3190071562414058E-005   7.1295576819520303E-007
   11.800000175833702        9.4611010009939976E-006   4.5354920491625937E-007
   12.000000178813934        6.8044754959533588E-006   2.8952248866327808E-007
   12.200000181794167        4.9060436453916045E-006   1.8543220944791349E-007
   12.400000184774399        3.5455412933502108E-006   1.1914691070117657E-007
   12.600000187754631        2.5679332326529284E-006   7.6793808767997412E-008
   12.800000190734863        1.8636971612434197E-006   4.9644149504719612E-008
   13.000000193715096        1.3551963236649682E-006   3.2185684735218576E-008
   13.200000196695328        9.8721581462002667E-007   2.0925045695898005E-008
   13.400000199675560        7.2037440093782790E-007   1.3640712624708455E-008
   13.600000202655792        5.2649747726815657E-007   8.9152697393938272E-009
   13.800000205636024        3.8537592733558098E-007   5.8414444207715865E-009
   14.000000208616257        2.8247755808411779E-007   3.8366975036484069E-009
   14.200000211596489        2.0732761888509419E-007   2.5258711766901219E-009
   14.400000214576721        1.5235910892834948E-007   1.6666613665796251E-009
   14.600000217556953        1.1209412241996495E-007   1.1021318323247680E-009
   14.800000220537186        8.2559251039869327E-008   7.3036215431900695E-010
   15.000000223517418        6.0867003804712279E-008   4.8498782669677794E-010
   15.200000226497650        4.4915338941171366E-008   3.2268668463025065E-010
   15.400000229477882        3.3171465080136390E-008   2.1510902093083663E-010
   15.600000232458115        2.4515927568194921E-008   1.4365893493489754E-010
   15.800000235438347        1.8129931245346050E-008   9.6110447860542252E-011
   16.000000238418579        1.3413746586333923E-008   6.4407608218336083E-011
   16.200000241398811        9.9275126277619215E-009   4.3230715172347948E-011
   16.400000244379044        7.3482120949528049E-009   2.9059576124662185E-011
   16.600000247359276        5.4383476535564866E-009   1.9560048320502499E-011
   16.800000250339508        4.0231004691695902E-009   1.3181372947614071E-011
   17.000000253319740        2.9736488202513815E-009   8.8912828633960706E-012
   17.200000256299973        2.1949679509331467E-009   6.0013682944691458E-012
   17.400000259280205        1.6168951834613409E-009   4.0517055095579554E-012
   17.600000262260437        1.1875779477808453E-009   2.7344824684403052E-012
   17.800000265240669        8.6866338365744891E-010   1.8433403146383397E-012
   18.000000268220901        6.3176259005880805E-010   1.2397077639744170E-012
   18.200000271201134        4.5584906426397232E-010   8.3038691571324922E-013
   18.400000274181366        3.2534273500121370E-010   5.5260356746667606E-013
   18.600000277161598        2.2869783360890965E-010   3.6401926787879820E-013
   18.800000280141830        1.5736156229433485E-010   2.3604784804338641E-013
   19.000000283122063        1.0500608380789133E-010   1.4937704681481337E-013
   19.200000286102295        6.6962367758401860E-011   9.0964717836208931E-014
   19.400000289082527        3.9803489442903363E-011   5.2023545284967654E-014
   19.600000292062759        2.1038977593856494E-011   2.6670568756749644E-014
   19.800000295042992        8.8921231209161201E-012   1.1025994170147812E-014
   20.000000298023224        2.1397952944195059E-012   2.6181295723204666E-015
